,feature_preprocessor_type,regressor,data_preprocessor_type,R2,R2normalized,ENSEMBLE WEIGHT,ENSEMBLE WEIGHT normalized,MEAN FIT TIME,MEAN FIT TIME normalized,bootstrap_regressor_hyperparams,criterion_regressor_hyperparams,max_depth_regressor_hyperparams,max_features_regressor_hyperparams,max_leaf_nodes_regressor_hyperparams,min_impurity_decrease_regressor_hyperparams,min_samples_leaf_regressor_hyperparams,min_samples_split_regressor_hyperparams,min_weight_fraction_leaf_regressor_hyperparams,activation_regressor_hyperparams,alpha_regressor_hyperparams,batch_size_regressor_hyperparams,beta_1_regressor_hyperparams,beta_2_regressor_hyperparams,early_stopping_regressor_hyperparams,epsilon_regressor_hyperparams,hidden_layer_depth_regressor_hyperparams,learning_rate_init_regressor_hyperparams,n_iter_no_change_regressor_hyperparams,num_nodes_per_layer_regressor_hyperparams,shuffle_regressor_hyperparams,solver_regressor_hyperparams,tol_regressor_hyperparams,C_regressor_hyperparams,dual_regressor_hyperparams,fit_intercept_regressor_hyperparams,intercept_scaling_regressor_hyperparams,loss_regressor_hyperparams,alpha_1_regressor_hyperparams,alpha_2_regressor_hyperparams,lambda_1_regressor_hyperparams,lambda_2_regressor_hyperparams,n_iter_regressor_hyperparams,threshold_lambda_regressor_hyperparams,n_neighbors_regressor_hyperparams,p_regressor_hyperparams,weights_regressor_hyperparams,average_regressor_hyperparams,learning_rate_regressor_hyperparams,penalty_regressor_hyperparams,eta0_regressor_hyperparams,max_depth_factor_regressor_hyperparams,validation_fraction_regressor_hyperparams,n_estimators_regressor_hyperparams,power_t_regressor_hyperparams,gamma_regressor_hyperparams,kernel_regressor_hyperparams,coef0_regressor_hyperparams,degree_regressor_hyperparams,l1_ratio_regressor_hyperparams,thetaL_regressor_hyperparams,thetaU_regressor_hyperparams,early_stop_regressor_hyperparams,l2_regularization_regressor_hyperparams,max_bins_regressor_hyperparams,scoring_regressor_hyperparams,max_iter_regressor_hyperparams,shrinking_regressor_hyperparams,percentile_feature_hyperparams,score_func_feature_hyperparams,bootstrap_feature_hyperparams,criterion_feature_hyperparams,max_depth_feature_hyperparams,max_features_feature_hyperparams,max_leaf_nodes_feature_hyperparams,min_samples_leaf_feature_hyperparams,min_samples_split_feature_hyperparams,min_weight_fraction_leaf_feature_hyperparams,n_estimators_feature_hyperparams,alpha_feature_hyperparams,mode_feature_hyperparams,0_feature_hyperparams,affinity_feature_hyperparams,linkage_feature_hyperparams,n_clusters_feature_hyperparams,pooling_func_feature_hyperparams,keep_variance_feature_hyperparams,whiten_feature_hyperparams,degree_feature_hyperparams,include_bias_feature_hyperparams,interaction_only_feature_hyperparams,algorithm_feature_hyperparams,fun_feature_hyperparams,n_components_feature_hyperparams,gamma_feature_hyperparams,kernel_feature_hyperparams,coef0_feature_hyperparams,numerical_transformer_imputation_strategy_data_hyperparams,numerical_transformer_rescaling_data_hyperparams,numerical_transformer_rescaling_robust_scaler_q_max_data_hyperparams,numerical_transformer_rescaling_robust_scaler_q_min_data_hyperparams,numerical_transformer_rescaling_quantile_transformer_n_quantiles_data_hyperparams,numerical_transformer_rescaling_quantile_transformer_output_distribution_data_hyperparams
50,,decision_tree,feature_type,0.238177540375469,0.238177540375469,0.0,0.0,4.82316517829895,4.82316517829895,,mse,,1.0,None,0.0,13,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.988524147725263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,power_transformer,,,,
51,CustomFeatureAgglomeration,ard_regression,feature_type,0.2381563921861127,0.2381563921861127,0.0,0.0,4.070873260498047,4.070873260498047,,,,,,,,,,,,,,,,,,,,,,,0.07044339307352279,,,True,,,0.00028972362363222396,3.297946383375477e-10,9.351951922372041e-06,3.6785991091029884e-09,300,43810.217167723924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,average,7,mean,,,,,,,,,,,,mean,minmax,,,,
52,random_trees_embedding,k_nearest_neighbors,feature_type,0.2373564471840975,0.2373564471840975,0.0,0.0,3.9178035259246826,3.9178035259246826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,uniform,,,,,,,,,,,,,,,,,,,,,,,,False,,10,,None,15,4,1.0,18,,,,,,,,,,,,,,,,,,,median,standardize,,,,
53,extra_trees_preproc_for_regression,random_forest,feature_type,0.2372626455748484,0.2372626455748484,0.0,0.0,10.456685543060305,10.456685543060305,False,friedman_mse,None,0.9019543844556973,None,0.0,15,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,mse,None,0.9986534161273591,None,9,16,0.0,100,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7152485555913817,0.29596172495865714,,
54,select_percentile_regression,ard_regression,feature_type,0.2372339241074614,0.2372339241074614,0.0,0.0,3.125271797180176,3.125271797180176,,,,,,,,,,,,,,,,,,,,,,,0.07182796601024574,,,True,,,0.0002733481123290156,1.1253550001907627e-09,1.2128014173990893e-06,9.572501838542255e-07,300,76317.28344919607,,,,,,,,,,,,,,,,,,,,,,,,,48.91603083369018,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.9680543163668267,0.23234055274204446,,
55,select_rates_regression,random_forest,feature_type,0.2368758891109226,0.2368758891109226,0.0,0.0,11.06646990776062,11.06646990776062,False,mse,None,0.8704683636908782,None,0.0,19,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.3072406485267296,fpr,,,,,,,,,,,,,,,,,median,none,,,,
56,extra_trees_preproc_for_regression,sgd,feature_type,0.2368081690688768,0.2368081690688768,0.0,0.0,6.307432413101196,6.307432413101196,,,,,,,,,,,3.660462681577486e-05,,,,,,,,,,,,3.5519120847032024e-05,,,True,,squared_loss,,,,,,,,,,False,constant,l2,0.0005035502889091248,,,,,,,,,,,,,,,,,,,,False,mse,None,0.9539029260011882,None,6,2,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,standardize,,,,
57,random_trees_embedding,adaboost,feature_type,0.2365949972065306,0.2365949972065306,0.0,0.0,6.269629240036011,6.269629240036011,,,2,,,,,,,,,,,,,,,,,,,,,,,,,linear,,,,,,,,,,,0.08150208746667192,,,,,303,,,,,,,,,,,,,,,,,True,,3,,None,13,19,1.0,15,,,,,,,,,,,,,,,,,,,most_frequent,minmax,,,,
58,,ard_regression,feature_type,0.2365052154072118,0.2365052154072118,0.04,0.04,4.857650518417358,4.857650518417358,,,,,,,,,,,,,,,,,,,,,,,0.02988947681542288,,,True,,,0.0004022380369459763,8.366533961640807e-10,2.2763908119181363e-05,2.9832962508093084e-09,300,1656.763159475538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.8745903205391625,0.18836659722242718,,
59,select_percentile_regression,random_forest,feature_type,0.2360724864674878,0.2360724864674878,0.0,0.0,6.331981658935547,6.331981658935547,False,friedman_mse,None,0.9201282559206652,None,0.0,11,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.26960071307505,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.9774824221711953,0.2526416168444019,,
60,pca,random_forest,feature_type,0.2356691910793811,0.2356691910793811,0.0,0.0,10.556829929351808,10.556829929351808,False,friedman_mse,None,0.5232739587500977,None,0.0,6,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5591766107646859,False,,,,,,,,,,most_frequent,quantile_transformer,,,1233,uniform
61,extra_trees_preproc_for_regression,mlp,feature_type,0.2355690927006448,0.2355690927006448,0.0,0.0,10.077407598495483,10.077407598495483,,,,,,,,,,relu,1.785974850960877e-05,auto,0.9,0.999,train,1e-08,3,0.0008685610375790092,32,135,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,mae,None,1.0,None,8,9,0.0,100,,,,,,,,,,,,,,,,,,,median,normalize,,,,
62,pca,ard_regression,feature_type,0.2353554399311614,0.2353554399311614,0.0,0.0,6.246266841888428,6.246266841888428,,,,,,,,,,,,,,,,,,,,,,,0.0008061856009234622,,,True,,,0.00020629784632314588,4.760704302403095e-10,3.817148487843243e-10,1.7628599291049265e-07,300,13320.540127083508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8135597743898118,True,,,,,,,,,,median,minmax,,,,
63,pca,mlp,feature_type,0.2353329274410062,0.2353329274410062,0.0,0.0,6.920084476470947,6.920084476470947,,,,,,,,,,tanh,1.1191982281708108e-05,auto,0.9,0.999,train,1e-08,2,0.007076447917221188,32,75,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9716993104649722,False,,,,,,,,,,mean,normalize,,,,
64,extra_trees_preproc_for_regression,random_forest,feature_type,0.2348475325234367,0.2348475325234367,0.0,0.0,13.495075702667236,13.495075702667236,True,mse,None,0.9290366092978326,None,0.0,10,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,mse,None,0.8080591362013754,None,18,7,0.0,100,,,,,,,,,,,,,,,,,,,mean,quantile_transformer,,,1614,uniform
65,select_rates_regression,random_forest,feature_type,0.2347964744144919,0.2347964744144919,0.0,0.0,8.963003396987915,8.963003396987915,False,friedman_mse,None,0.7204985658890118,None,0.0,14,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.4923056204211495,fwe,,,,,,,,,,,,,,,,,mean,robust_scaler,0.8296833561409167,0.1855664881195267,,
93,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,6.32377552986145,6.32377552986145,,friedman_mse,,1.0,None,0.0,16,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20866724386026947,,,,,,,,,,,,,,,,,,,True,mse,None,0.8768232625994725,None,8,7,0.0,100,,,,,,,,,,,,,,,,,,,median,standardize,,,,
86,select_percentile_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.773760080337524,4.773760080337524,,mse,,1.0,None,0.0,14,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6927831517829792,,,,,,,,,,,,,,,,,76.18705405739853,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,none,,,,
87,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.865746259689331,2.865746259689331,,friedman_mse,,1.0,None,0.0,9,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2242408643162035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,complete,30,max,,,,,,,,,,,,median,robust_scaler,0.8343476003438548,0.08528151236590144,,
88,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,3.8306379318237305,3.8306379318237305,,mse,,1.0,None,0.0,17,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4107059281666836,,,,,,,,,,,,,,,,,,,False,mae,None,1.0,None,1,20,0.0,100,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7408035447066162,0.2665885985982655,,
89,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.47983980178833,4.47983980178833,,mse,,1.0,None,0.0,11,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696397793234528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.7238805209243147,0.1346004258501292,,
90,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.612168550491333,4.612168550491333,,mse,,1.0,None,0.0,16,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,friedman_mse,None,0.9544855126720745,None,20,17,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.8641090965215084,0.1268479828918045,,
91,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.906718492507935,4.906718492507935,,mse,,1.0,None,0.0,14,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,False,mae,None,0.9983782628750566,None,6,4,0.0,100,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.7210606806625224,0.1903169615111055,,
92,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.307749509811401,4.307749509811401,,mse,,1.0,None,0.0,19,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27541902433121956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cosine,complete,20,median,,,,,,,,,,,,mean,robust_scaler,0.7413158235486146,0.25,,
94,select_rates_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.609637975692749,2.609637975692749,,mse,,1.0,None,0.0,10,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3659416887625411,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.161444399112087,fwe,,,,,,,,,,,,,,,,,mean,quantile_transformer,,,1187,uniform
102,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,5.1799914836883545,5.1799914836883545,,mse,,1.0,None,0.0,13,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,False,mse,None,0.9285068312884589,None,1,6,0.0,100,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,1000,normal
95,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.299611568450928,4.299611568450928,,friedman_mse,,1.0,None,0.0,17,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5016865114523128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,power_transformer,,,,
96,select_percentile_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,3.4562652111053467,3.4562652111053467,,mse,,1.0,None,0.0,11,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38773980355872273,,,,,,,,,,,,,,,,,35.43538248081598,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.8369199103507254,0.1631878749680678,,
97,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,6.09205436706543,6.09205436706543,,mse,,1.0,None,0.0,19,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2442095821236356,,,,,,,,,,,,,,,,,,,False,friedman_mse,None,1.0,None,10,20,0.0,100,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.8258453445253494,0.24503318545266298,,
84,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.655139446258545,2.655139446258545,,friedman_mse,,1.0,None,0.0,18,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3045315678517262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
99,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,6.214690208435059,6.214690208435059,,mse,,1.0,None,0.0,15,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09865352531012464,,,,,,,,,,,,,,,,,,,True,mse,None,0.9544855126720745,None,1,12,0.0,100,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.9021410159817229,0.14690252496730474,,
100,select_rates_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,3.1441707611083984,3.1441707611083984,,mse,,1.0,None,0.0,9,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37275342992515903,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.08657606479027677,fpr,,,,,,,,,,,,,,,,,median,robust_scaler,0.7320476478167405,0.2400169233916938,,
101,select_percentile_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.308891296386719,4.308891296386719,,friedman_mse,,1.0,None,0.0,12,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14302227900515518,,,,,,,,,,,,,,,,,77.6102872406892,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7052938580414052,0.1708621619294806,,
85,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.842558145523071,4.842558145523071,,friedman_mse,,1.0,None,0.0,15,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8241789653455849,,,,,,,,,,,,,,,,,,,False,mse,None,0.16985761734760724,None,8,12,0.0,100,,,,,,,,,,,,,,,,,,,median,standardize,,,,
98,select_rates_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,3.840476751327514,3.840476751327514,,mse,,1.0,None,0.0,13,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010155258974683834,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.46284991642983797,fwe,,,,,,,,,,,,,,,,,mean,standardize,,,,
83,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.7020416259765625,2.7020416259765625,,friedman_mse,,1.0,None,0.0,17,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9689071268454081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.7313513682458016,0.2789855257487379,,
73,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.41708779335022,4.41708779335022,,mse,,1.0,None,0.0,19,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6184439323260291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,11,mean,,,,,,,,,,,,most_frequent,robust_scaler,0.7194551830093112,0.2451936071886609,,
66,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.808631420135498,4.808631420135498,,friedman_mse,,1.0,None,0.0,13,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6167567189969583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,standardize,,,,
67,select_percentile_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,5.462790012359619,5.462790012359619,,mse,,1.0,None,0.0,13,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6453920379049896,,,,,,,,,,,,,,,,,61.72864300819331,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,power_transformer,,,,
68,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.977999925613403,4.977999925613403,,friedman_mse,,1.0,None,0.0,14,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4606392789160372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,standardize,,,,
69,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.882688283920288,4.882688283920288,,friedman_mse,,1.0,None,0.0,8,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4714478850312751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
82,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.654062509536743,2.654062509536743,,friedman_mse,,1.0,None,0.0,15,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674914661210868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,16,max,,,,,,,,,,,,median,robust_scaler,0.8329324581257069,0.19536110068897458,,
71,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.28893256187439,4.28893256187439,,friedman_mse,,1.0,None,0.0,19,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9888902023591049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,11,mean,,,,,,,,,,,,most_frequent,robust_scaler,0.7410110224774535,0.1804987338545828,,
72,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.846139907836914,2.846139907836914,,friedman_mse,,1.0,None,0.0,12,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484571050696344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,12,mean,,,,,,,,,,,,mean,robust_scaler,0.7309960351095026,0.19677981401620548,,
70,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.8715221881866455,4.8715221881866455,,mse,,1.0,None,0.0,12,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8930681508772835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.7028371873660306,0.2208485637103393,,
74,select_percentile_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.7396702766418457,2.7396702766418457,,mse,,1.0,None,0.0,17,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5216301795994285,,,,,,,,,,,,,,,,,81.77412748221508,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,none,,,,
75,extra_trees_preproc_for_regression,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.252186059951782,4.252186059951782,,mse,,1.0,None,0.0,12,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9139275663337232,,,,,,,,,,,,,,,,,,,True,mse,None,0.8299560967650443,None,5,14,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
76,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,2.92390775680542,2.92390775680542,,mse,,1.0,None,0.0,12,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,13,mean,,,,,,,,,,,,median,robust_scaler,0.739559114675618,0.17551071418033942,,
77,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.454535245895386,4.454535245895386,,mse,,1.0,None,0.0,14,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9282204653927223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.7011441512241406,0.22534450031628145,,
78,,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.896237850189209,4.896237850189209,,mse,,1.0,None,0.0,17,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797314879778436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,power_transformer,,,,
79,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.3799450397491455,4.3799450397491455,,friedman_mse,,1.0,None,0.0,16,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2122566816107959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,24,max,,,,,,,,,,,,mean,minmax,,,,
80,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.370673894882202,4.370673894882202,,mse,,1.0,None,0.0,14,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45603259814790986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,11,mean,,,,,,,,,,,,most_frequent,robust_scaler,0.7103731856005098,0.24504147472098142,,
81,CustomFeatureAgglomeration,decision_tree,feature_type,0.2339871260590403,0.2339871260590403,0.0,0.0,4.775695323944092,4.775695323944092,,friedman_mse,,1.0,None,0.0,19,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3365729065440585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,30,median,,,,,,,,,,,,mean,standardize,,,,
103,polynomial,extra_trees,feature_type,0.2338970775097124,0.2338970775097124,0.0,0.0,6.261642456054688,6.261642456054688,False,friedman_mse,None,0.23797045599381042,None,0.0,7,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,False,,,,,,,median,normalize,,,,
104,random_trees_embedding,CustomKernelRidgeRegression,feature_type,0.2335416644265893,0.2335416644265893,0.0,0.0,7.372264385223389,7.372264385223389,,,,,,,,,,,8.866444961387924e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015214768150539576,polynomial,75.43504284466799,3,,,,,,,,,,,,False,,10,,None,17,15,1.0,93,,,,,,,,,,,,,,,,,,,most_frequent,normalize,,,,
105,select_percentile_regression,random_forest,feature_type,0.2334768951290912,0.2334768951290912,0.0,0.0,8.745715379714966,8.745715379714966,True,friedman_mse,None,0.8250093878099147,None,0.0,8,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.00907566614296,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,735,uniform
106,CustomFeatureAgglomeration,extra_trees,feature_type,0.2331232961824025,0.2331232961824025,0.0,0.0,9.756218910217283,9.756218910217283,False,friedman_mse,None,0.4022121445476352,None,0.0,6,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manhattan,complete,18,max,,,,,,,,,,,,median,power_transformer,,,,
107,select_percentile_regression,sgd,feature_type,0.2328241667860955,0.2328241667860955,0.0,0.0,5.280801296234131,5.280801296234131,,,,,,,,,,,1.3596039579991943e-05,,,,,0.0017558522964077486,,,,,,,9.845850849948163e-05,,,True,,squared_epsilon_insensitive,,,,,,,,,,True,invscaling,elasticnet,0.0036692318770200974,,,,0.25,,,,,0.11850662833016029,,,,,,,,,50.0,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,minmax,,,,
108,CustomFeatureAgglomeration,ard_regression,feature_type,0.2325268490661208,0.2325268490661208,0.0,0.0,5.96334719657898,5.96334719657898,,,,,,,,,,,,,,,,,,,,,,,0.017206725852533147,,,True,,,0.0007067903796550117,5.019035486720304e-10,4.711356252517299e-08,8.503116024873097e-07,300,7414.846327249739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,complete,20,max,,,,,,,,,,,,median,normalize,,,,
